Activity,AE,W,BE,V,seqid,Length,d
antioxidative,0.0061,0.1987,0,0,2787,163,1
antioxidative,0.0103,0.1205,0,0,2788,585,6
antioxidative,0.0133,0.2217,0,0,2789,300,4
antioxidative,0.0044,0.0863,0,0,2790,451,2
antioxidative,0,0,0,0,2791,126,0
antioxidative,0.0127,0.1918,0,0,2792,393,5
antioxidative,0.0091,0.1194,0,0,2793,328,3
antioxidative,0,0,0,0,2794,313,0
antioxidative,0.0083,0.1812,0,0,2795,240,2
antioxidative,0,0,0,0,2796,386,0
antioxidative,0.0168,0.2383,0,0,2797,298,5
antioxidative,0.0145,0.1246,0,0,2798,275,4
antioxidative,0.0115,0.1667,0,0,2799,261,3
antioxidative,0,0,0,0,2800,391,0
antioxidative,0,0,0,0,2801,510,0
antioxidative,0.0097,0.1913,0,0,2802,513,5
antioxidative,0.0061,0.0764,0,0,2803,163,1
antioxidative,0.0032,0.0455,0,0,2804,313,1
antioxidative,0,0,0,0,2805,143,0
antioxidative,0.0065,0.0814,0,0,2806,463,3
antioxidative,0.004,0.0494,0,0,2807,247,1
antioxidative,0,0,0,0,2808,158,0
antioxidative,0.0036,0.0482,0,0,2809,281,1
antioxidative,0.0067,0.091,0,0,2810,299,2
antioxidative,0.0095,0.1247,0,0,2811,420,4
antioxidative,0.0045,0.0872,0,0,2812,446,2
antioxidative,0.003,0.0396,0,0,2813,330,1
antioxidative,0.0126,0.1538,0,0,2814,476,6
antioxidative,0.0045,0.2009,0,0,2815,223,1
antioxidative,0.0035,0.0668,0,0,2816,286,1
antioxidative,0.0066,0.1375,0,0,2817,458,3
antioxidative,0.0146,0.2496,0,0,2818,205,3
antioxidative,0.0043,0.1443,0,0,2819,235,1
antioxidative,0,0,0,0,2820,323,0
antioxidative,0.0082,0.1608,0,0,2821,490,4
antioxidative,0,0,0,0,2822,171,0
antioxidative,0.0042,0.0446,0,0,2823,478,2
antioxidative,0.0021,0.0338,0,0,2824,482,1
antioxidative,0,0,0,0,2825,130,0
antioxidative,0.0051,0.065,0,0,2826,395,2
antioxidative,0,0,0,0,2827,122,0
antioxidative,0.0202,0.2309,0,0,2828,297,6
antioxidative,0.0078,0.1831,0,0,2829,258,2
antioxidative,0,0,0,0,2830,352,0
antioxidative,0.0028,0.0437,0,0,2831,359,1
antioxidative,0,0,0,0,2832,508,0
antioxidative,0.0075,0.1206,0,0,2833,402,3
antioxidative,0.0055,0.0682,0,0,2834,545,3
antioxidative,0,0,0,0,2835,161,0
antioxidative,0.0078,0.0875,0,0,2836,258,2
antioxidative,0,0,0,0,2837,294,0
antioxidative,0.006,0.0388,0,0,2838,168,1
antioxidative,0.005,0.0766,0,0,2839,199,1
antioxidative,0.0029,0.0492,0,0,2840,339,1
antioxidative,0.0038,0.1101,0,0,2841,261,1
antioxidative,0.0053,0.0885,0,0,2842,568,3
antioxidative,0.0035,0.0477,0,0,2843,286,1
antioxidative,0.0055,0.1118,0,0,2844,366,2
antioxidative,0,0,0,0,2845,148,0
antioxidative,0.0136,0.1994,0,0,2846,220,3
antioxidative,0.0046,0.1243,0,0,2847,216,1
antioxidative,0.006,0.0743,0,0,2848,334,2
antioxidative,0.006,0.0815,0,0,2849,503,3
antioxidative,0.0112,0.2097,0,0,2850,356,4
antioxidative,0.0066,0.1158,0,0,2851,456,3
antioxidative,0.0061,0.0559,0,0,2852,165,1
antioxidative,0,0,0,0,2853,453,0
antioxidative,0,0,0,0,2854,120,0
antioxidative,0.0049,0.0717,0,0,2855,410,2
antioxidative,0.0034,0.0771,0,0,2856,295,1
antioxidative,0.0093,0.1145,0,0,2857,431,4
antioxidative,0,0,0,0,2858,188,0
antioxidative,0.0108,0.1536,0,0,2859,185,2
antioxidative,0.0141,0.2003,0,0,2860,142,2
antioxidative,0.0094,0.1661,0,0,2861,106,1
antioxidative,0.0225,0.2503,0,0,2862,178,4
antioxidative,0.0026,0.0323,0,0,2863,385,1
antioxidative,0.0071,0.1537,0,0,2864,563,4
antioxidative,0.0286,0.3105,0,0,2865,315,9
antioxidative,0.0036,0.0389,0,0,2866,281,1
antioxidative,0.0045,0.0416,0,0,2867,222,1
antioxidative,0,0,0,0,2868,164,0
antioxidative,0.0044,0.0715,0,0,2869,455,2
antioxidative,0.0032,0.0415,0,0,2870,311,1
antioxidative,0,0,0,0,2871,279,0
antioxidative,0,0,0,0,2872,147,0
antioxidative,0.0017,0.0327,0,0,2873,596,1
antioxidative,0.0055,0.0838,0,0,2874,549,3
antioxidative,0,0,0,0,2875,198,0
antioxidative,0.0024,0.0531,0,0,2876,420,1
antioxidative,0.0126,0.2727,0,0,2877,238,3
antioxidative,0.0104,0.273,0,0,2878,289,3
antioxidative,0.0112,0.1246,0,0,2879,178,2
antioxidative,0.0024,0.0318,0,0,2880,424,1
antioxidative,0,0,0,0,2881,216,0
antioxidative,0,0,0,0,2882,153,0
antioxidative,0.012,0.1542,0,0,2883,167,2
antioxidative,0.0054,0.0951,0,0,2884,370,2
antioxidative,0.0128,0.155,0,0,2885,545,7
antioxidative,0.0058,0.0644,0,0,2886,344,2
antioxidative,0.0238,0.3333,0,0,2887,126,3
antioxidative,0.0082,0.1111,0,0,2888,122,1
antioxidative,0.0036,0.0381,0,0,2889,275,1
antioxidative,0.0055,0.1111,0,0,2890,182,1
antioxidative,0.0071,0.1252,0,0,2891,141,1
antioxidative,0.0087,0.1429,0,0,2892,115,1
antioxidative,0.0053,0.077,0,0,2893,189,1
antioxidative,0,0,0,0,2894,303,0
antioxidative,0,0,0,0,2895,166,0
antioxidative,0.0019,0.0353,0,0,2896,520,1
antioxidative,0.0167,0.162,0,0,2897,359,6
antioxidative,0.0114,0.1247,0,0,2898,525,6
antioxidative,0.004,0.054,0,0,2899,499,2
antioxidative,0.0086,0.1907,0,0,2900,466,4
antioxidative,0.0045,0.2473,0,0,2901,220,1
antioxidative,0,0,0,0,2902,253,0
antioxidative,0.0047,0.0738,0,0,2903,424,2
antioxidative,0.0049,0.0869,0,0,2904,408,2
antioxidative,0,0,0,0,2905,148,0
antioxidative,0.0149,0.2508,0,0,2906,202,3
antioxidative,0.0196,0.2429,0,0,2907,409,8
antioxidative,0.0077,0.0834,0,0,2908,130,1
antioxidative,0.004,0.0708,0,0,2909,248,1
antioxidative,0.0044,0.0608,0,0,2910,456,2
antioxidative,0,0,0,0,2911,208,0
antioxidative,0.0034,0.0335,0,0,2912,296,1
antioxidative,0.0071,0.089,0,0,2913,564,4
antioxidative,0.007,0.0736,0,0,2914,284,2
antioxidative,0.005,0.0907,0,0,2915,399,2
antioxidative,0.0158,0.2401,0,0,2916,380,6
antioxidative,0,0,0,0,2917,368,0
antioxidative,0,0,0,0,2918,165,0
antioxidative,0.0043,0.1114,0,0,2919,233,1
antioxidative,0.0148,0.1997,0,0,2920,270,4
antioxidative,0,0,0,0,2921,115,0
antioxidative,0.007,0.0831,0,0,2922,285,2
antioxidative,0.0133,0.1994,0,0,2923,225,3
antioxidative,0,0,0,0,2924,322,0
antioxidative,0,0,0,0,2925,330,0
antioxidative,0.0078,0.0971,0,0,2926,386,3
antioxidative,0.0141,0.3013,0,0,2927,427,6
antioxidative,0,0,0,0,2928,301,0
antioxidative,0.0097,0.1426,0,0,2929,206,2
antioxidative,0.0161,0.167,0,0,2930,249,4
antioxidative,0.0058,0.0679,0,0,2931,515,3
antioxidative,0.0039,0.0743,0,0,2932,514,2
antioxidative,0.008,0.1533,0,0,2933,498,4
antioxidative,0.0029,0.0413,0,0,2934,342,1
antioxidative,0.0077,0.1035,0,0,2935,390,3
antioxidative,0.0094,0.1533,0,0,2936,212,2
antioxidative,0.0042,0.0461,0,0,2937,472,2
antioxidative,0,0,0,0,2938,235,0
antioxidative,0,0,0,0,2939,133,0
antioxidative,0.0123,0.211,0,0,2940,326,4
antioxidative,0.0051,0.1116,0,0,2941,197,1
antioxidative,0.0101,0.1667,0,0,2942,198,2
antioxidative,0.0042,0.0714,0,0,2943,476,2
antioxidative,0.0036,0.0661,0,0,2944,275,1
antioxidative,0.0049,0.0799,0,0,2945,408,2
antioxidative,0.0069,0.154,0,0,2946,581,4
antioxidative,0.0104,0.1077,0,0,2947,383,4
antioxidative,0.0075,0.0997,0,0,2948,266,2
antioxidative,0.0054,0.0552,0,0,2949,184,1
